  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458587.211111  2019-04-13T17:04:00   -42.25000   23.224  -18.124  0.578207  0.539326  127.560   27.202  19.45
2458587.252778  2019-04-13T18:04:00   -42.20833   23.223  -18.150  0.578883  0.538706  127.548   27.240  19.44
2458587.294444  2019-04-13T19:04:00   -42.16667   23.221  -18.176  0.579559  0.538087  127.537   27.279  19.44
2458587.336111  2019-04-13T20:04:00   -42.12500   23.220  -18.202  0.580235  0.537468  127.525   27.318  19.44
2458587.377778  2019-04-13T21:04:00   -42.08333   23.219  -18.228  0.580910  0.536850  127.514   27.356  19.44
2458587.419444  2019-04-13T22:04:00   -42.04167   23.218  -18.254  0.581584  0.536232  127.502   27.395  19.44
2458587.461111  2019-04-13T23:04:00   -42.00000   23.217  -18.280  0.582257  0.535615  127.490   27.434  19.44
2458587.502778  2019-04-14T00:04:00   -41.95833   23.216  -18.305  0.582930  0.534999  127.478   27.473  19.44
2458587.544444  2019-04-14T01:04:00   -41.91667   23.214  -18.331  0.583602  0.534383  127.466   27.511  19.44
2458587.586111  2019-04-14T02:04:00   -41.87500   23.213  -18.357  0.584274  0.533768  127.454   27.550  19.44
2458587.627778  2019-04-14T03:04:00   -41.83333   23.212  -18.383  0.584945  0.533153  127.442   27.589  19.43
2458587.669444  2019-04-14T04:04:00   -41.79167   23.211  -18.408  0.585615  0.532539  127.430   27.628  19.43
2458587.711111  2019-04-14T05:04:00   -41.75000   23.210  -18.434  0.586285  0.531925  127.418   27.667  19.43
2458587.752778  2019-04-14T06:04:00   -41.70833   23.208  -18.459  0.586954  0.531312  127.406   27.705  19.43
2458587.794444  2019-04-14T07:04:00   -41.66667   23.207  -18.485  0.587622  0.530700  127.394   27.744  19.43
2458587.836111  2019-04-14T08:04:00   -41.62500   23.206  -18.510  0.588290  0.530088  127.382   27.783  19.43
2458587.877778  2019-04-14T09:04:00   -41.58333   23.205  -18.536  0.588957  0.529477  127.369   27.822  19.43
2458587.919444  2019-04-14T10:04:00   -41.54167   23.203  -18.561  0.589623  0.528866  127.357   27.861  19.43
2458587.961111  2019-04-14T11:04:00   -41.50000   23.202  -18.586  0.590289  0.528256  127.344   27.900  19.43
2458588.002778  2019-04-14T12:04:00   -41.45833   23.201  -18.612  0.590954  0.527646  127.332   27.939  19.42
2458588.044444  2019-04-14T13:04:00   -41.41667   23.200  -18.637  0.591619  0.527037  127.319   27.978  19.42
2458588.086111  2019-04-14T14:04:00   -41.37500   23.198  -18.662  0.592283  0.526429  127.307   28.017  19.42
2458588.127778  2019-04-14T15:04:00   -41.33333   23.197  -18.687  0.592946  0.525821  127.294   28.055  19.42
2458588.169444  2019-04-14T16:04:00   -41.29167   23.196  -18.712  0.593609  0.525213  127.281   28.094  19.42
2458588.211111  2019-04-14T17:04:00   -41.25000   23.194  -18.737  0.594271  0.524606  127.269   28.133  19.42
2458588.252778  2019-04-14T18:04:00   -41.20833   23.193  -18.763  0.594932  0.524000  127.256   28.172  19.42
2458588.294444  2019-04-14T19:04:00   -41.16667   23.192  -18.787  0.595593  0.523394  127.243   28.211  19.42
2458588.336111  2019-04-14T20:04:00   -41.12500   23.190  -18.812  0.596253  0.522789  127.230   28.250  19.41
2458588.377778  2019-04-14T21:04:00   -41.08333   23.189  -18.837  0.596913  0.522184  127.217   28.289  19.41
2458588.419444  2019-04-14T22:04:00   -41.04167   23.188  -18.862  0.597572  0.521580  127.204   28.328  19.41
2458588.461111  2019-04-14T23:04:00   -41.00000   23.186  -18.887  0.598230  0.520976  127.191   28.367  19.41
2458588.502778  2019-04-15T00:04:00   -40.95833   23.185  -18.912  0.598888  0.520372  127.178   28.406  19.41
2458588.544444  2019-04-15T01:04:00   -40.91667   23.184  -18.937  0.599545  0.519770  127.165   28.445  19.41
2458588.586111  2019-04-15T02:04:00   -40.87500   23.182  -18.961  0.600201  0.519167  127.151   28.485  19.41
2458588.627778  2019-04-15T03:04:00   -40.83333   23.181  -18.986  0.600857  0.518566  127.138   28.524  19.41
2458588.669444  2019-04-15T04:04:00   -40.79167   23.180  -19.010  0.601512  0.517965  127.125   28.563  19.40
2458588.711111  2019-04-15T05:04:00   -40.75000   23.178  -19.035  0.602167  0.517364  127.112   28.602  19.40
2458588.752778  2019-04-15T06:04:00   -40.70833   23.177  -19.060  0.602821  0.516764  127.098   28.641  19.40
2458588.794444  2019-04-15T07:04:00   -40.66667   23.175  -19.084  0.603474  0.516164  127.085   28.680  19.40
2458588.836111  2019-04-15T08:04:00   -40.62500   23.174  -19.109  0.604127  0.515565  127.071   28.719  19.40
2458588.877778  2019-04-15T09:04:00   -40.58333   23.173  -19.133  0.604779  0.514966  127.058   28.758  19.40
2458588.919444  2019-04-15T10:04:00   -40.54167   23.171  -19.157  0.605430  0.514368  127.044   28.797  19.40
2458588.961111  2019-04-15T11:04:00   -40.50000   23.170  -19.182  0.606081  0.513770  127.031   28.836  19.39
2458589.002778  2019-04-15T12:04:00   -40.45833   23.168  -19.206  0.606731  0.513173  127.017   28.876  19.39
2458589.044444  2019-04-15T13:04:00   -40.41667   23.167  -19.230  0.607381  0.512576  127.004   28.915  19.39
2458589.086111  2019-04-15T14:04:00   -40.37500   23.166  -19.254  0.608030  0.511980  126.990   28.954  19.39
2458589.127778  2019-04-15T15:04:00   -40.33333   23.164  -19.279  0.608678  0.511384  126.976   28.993  19.39
2458589.169444  2019-04-15T16:04:00   -40.29167   23.163  -19.303  0.609326  0.510789  126.962   29.032  19.39
2458589.211111  2019-04-15T17:04:00   -40.25000   23.161  -19.327  0.609973  0.510194  126.949   29.071  19.39
2458589.252778  2019-04-15T18:04:00   -40.20833   23.160  -19.351  0.610620  0.509600  126.935   29.111  19.38
2458589.294444  2019-04-15T19:04:00   -40.16667   23.158  -19.375  0.611266  0.509006  126.921   29.150  19.38
2458589.336111  2019-04-15T20:04:00   -40.12500   23.157  -19.399  0.611911  0.508412  126.907   29.189  19.38
2458589.377778  2019-04-15T21:04:00   -40.08333   23.155  -19.423  0.612556  0.507819  126.893   29.228  19.38
2458589.419444  2019-04-15T22:04:00   -40.04167   23.154  -19.447  0.613200  0.507227  126.879   29.268  19.38
2458589.461111  2019-04-15T23:04:00   -40.00000   23.153  -19.470  0.613843  0.506635  126.865   29.307  19.38
2458589.502778  2019-04-16T00:04:00   -39.95833   23.151  -19.494  0.614486  0.506043  126.851   29.346  19.37
2458589.544444  2019-04-16T01:04:00   -39.91667   23.150  -19.518  0.615128  0.505452  126.837   29.385  19.37
2458589.586111  2019-04-16T02:04:00   -39.87500   23.148  -19.542  0.615770  0.504862  126.823   29.425  19.37
2458589.627778  2019-04-16T03:04:00   -39.83333   23.147  -19.565  0.616411  0.504272  126.808   29.464  19.37
2458589.669444  2019-04-16T04:04:00   -39.79167   23.145  -19.589  0.617051  0.503682  126.794   29.503  19.37
2458589.711111  2019-04-16T05:04:00   -39.75000   23.144  -19.613  0.617691  0.503093  126.780   29.542  19.37
2458589.752778  2019-04-16T06:04:00   -39.70833   23.142  -19.636  0.618330  0.502504  126.766   29.582  19.37
2458589.794444  2019-04-16T07:04:00   -39.66667   23.141  -19.660  0.618968  0.501916  126.751   29.621  19.36
2458589.836111  2019-04-16T08:04:00   -39.62500   23.139  -19.683  0.619606  0.501328  126.737   29.660  19.36
2458589.877778  2019-04-16T09:04:00   -39.58333   23.138  -19.707  0.620244  0.500740  126.723   29.700  19.36
2458589.919444  2019-04-16T10:04:00   -39.54167   23.136  -19.730  0.620880  0.500153  126.708   29.739  19.36
2458589.961111  2019-04-16T11:04:00   -39.50000   23.135  -19.754  0.621516  0.499567  126.694   29.778  19.36
2458590.002778  2019-04-16T12:04:00   -39.45833   23.133  -19.777  0.622152  0.498981  126.680   29.817  19.36
2458590.044444  2019-04-16T13:04:00   -39.41667   23.132  -19.800  0.622787  0.498395  126.665   29.857  19.35
2458590.086111  2019-04-16T14:04:00   -39.37500   23.130  -19.823  0.623421  0.497810  126.651   29.896  19.35
2458590.127778  2019-04-16T15:04:00   -39.33333   23.129  -19.847  0.624055  0.497225  126.636   29.935  19.35
2458590.169444  2019-04-16T16:04:00   -39.29167   23.128  -19.870  0.624688  0.496640  126.621   29.975  19.35
2458590.211111  2019-04-16T17:04:00   -39.25000   23.126  -19.893  0.625320  0.496056  126.607   30.014  19.35
2458590.252778  2019-04-16T18:04:00   -39.20833   23.125  -19.916  0.625952  0.495473  126.592   30.054  19.35
2458590.294444  2019-04-16T19:04:00   -39.16667   23.123  -19.939  0.626583  0.494890  126.578   30.093  19.34
2458590.336111  2019-04-16T20:04:00   -39.12500   23.122  -19.962  0.627214  0.494307  126.563   30.132  19.34
2458590.377778  2019-04-16T21:04:00   -39.08333   23.120  -19.985  0.627844  0.493725  126.548   30.172  19.34
2458590.419444  2019-04-16T22:04:00   -39.04167   23.119  -20.008  0.628474  0.493143  126.533   30.211  19.34
2458590.461111  2019-04-16T23:04:00   -39.00000   23.117  -20.031  0.629102  0.492561  126.519   30.250  19.34
2458590.502778  2019-04-17T00:04:00   -38.95833   23.116  -20.054  0.629731  0.491980  126.504   30.290  19.34
2458590.544444  2019-04-17T01:04:00   -38.91667   23.114  -20.077  0.630358  0.491400  126.489   30.329  19.33
2458590.586111  2019-04-17T02:04:00   -38.87500   23.113  -20.100  0.630985  0.490819  126.474   30.369  19.33
2458590.627778  2019-04-17T03:04:00   -38.83333   23.111  -20.122  0.631612  0.490240  126.459   30.408  19.33
2458590.669444  2019-04-17T04:04:00   -38.79167   23.110  -20.145  0.632238  0.489660  126.444   30.447  19.33
2458590.711111  2019-04-17T05:04:00   -38.75000   23.108  -20.168  0.632863  0.489081  126.430   30.487  19.33
2458590.752778  2019-04-17T06:04:00   -38.70833   23.107  -20.191  0.633488  0.488503  126.415   30.526  19.32
2458590.794444  2019-04-17T07:04:00   -38.66667   23.105  -20.213  0.634112  0.487924  126.400   30.566  19.32
2458590.836111  2019-04-17T08:04:00   -38.62500   23.104  -20.236  0.634735  0.487347  126.385   30.605  19.32
2458590.877778  2019-04-17T09:04:00   -38.58333   23.102  -20.258  0.635358  0.486769  126.370   30.644  19.32
2458590.919444  2019-04-17T10:04:00   -38.54167   23.101  -20.281  0.635980  0.486192  126.355   30.684  19.32
2458590.961111  2019-04-17T11:04:00   -38.50000   23.099  -20.303  0.636602  0.485616  126.340   30.723  19.32
